"FaceID","cosine","sine","atlantis_layer","face_area","maxz","minz","uvec","Polygon #","Face #","adjacent box","roms_layer","u","v","lat","lon"
368,0.308651208708034,0.951175289504027,1,27107.00100419,-5,0,"c(23333, 23487, 23488, 23489, 23490, 23491, 23492, 23644, 23645, 23646)",9,3,11,2,NA,NA,NA,NA
368,0.308651208708034,0.951175289504027,1,27107.00100419,-5,0,"c(23333, 23487, 23488, 23489, 23490, 23491, 23492, 23644, 23645, 23646)",9,3,11,3,NA,NA,NA,NA
368,0.308651208708034,0.951175289504027,1,27107.00100419,-5,0,"c(23333, 23487, 23488, 23489, 23490, 23491, 23492, 23644, 23645, 23646)",11,1,9,1,NA,NA,NA,NA
368,0.308651208708034,0.951175289504027,1,27107.00100419,-5,0,"c(23333, 23487, 23488, 23489, 23490, 23491, 23492, 23644, 23645, 23646)",11,1,9,2,NA,NA,NA,NA
368,0.308651208708034,0.951175289504027,1,27107.00100419,-5,0,"c(23333, 23487, 23488, 23489, 23490, 23491, 23492, 23644, 23645, 23646)",11,1,9,3,NA,NA,NA,NA
368,0.308651208708034,0.951175289504027,1,27107.00100419,-5,0,"c(23333, 23487, 23488, 23489, 23490, 23491, 23492, 23644, 23645, 23646)",11,1,9,4,NA,NA,NA,NA
368,0.308651208708034,0.951175289504027,1,27107.00100419,-5,0,"c(23333, 23487, 23488, 23489, 23490, 23491, 23492, 23644, 23645, 23646)",11,1,9,5,NA,NA,NA,NA
368,0.308651208708034,0.951175289504027,1,27107.00100419,-5,0,"c(23333, 23487, 23488, 23489, 23490, 23491, 23492, 23644, 23645, 23646)",11,1,9,6,NA,NA,NA,NA
368,0.308651208708034,0.951175289504027,1,27107.00100419,-5,0,"c(23333, 23487, 23488, 23489, 23490, 23491, 23492, 23644, 23645, 23646)",11,1,9,7,NA,NA,NA,NA
368,0.308651208708034,0.951175289504027,1,27107.00100419,-5,0,"c(23333, 23487, 23488, 23489, 23490, 23491, 23492, 23644, 23645, 23646)",11,1,9,8,NA,NA,NA,NA
368,0.308651208708034,0.951175289504027,1,27107.00100419,-5,0,"c(23333, 23487, 23488, 23489, 23490, 23491, 23492, 23644, 23645, 23646)",11,1,9,9,NA,NA,NA,NA
368,0.308651208708034,0.951175289504027,1,27107.00100419,-5,0,"c(23333, 23487, 23488, 23489, 23490, 23491, 23492, 23644, 23645, 23646)",11,1,9,10,NA,NA,NA,NA
369,0.238962617687583,0.971028767518191,1,48264.9038607907,-5,0,"c(23333, 23492, 23650, 23651, 23809, 23967, 23968, 24126, 24127, 24285, 24443, 24444, 24602, 24603, 24761)",9,4,11,1,NA,NA,NA,NA
369,0.238962617687583,0.971028767518191,1,48264.9038607907,-5,0,"c(23333, 23492, 23650, 23651, 23809, 23967, 23968, 24126, 24127, 24285, 24443, 24444, 24602, 24603, 24761)",9,4,11,2,NA,NA,NA,NA
369,0.238962617687583,0.971028767518191,1,48264.9038607907,-5,0,"c(23333, 23492, 23650, 23651, 23809, 23967, 23968, 24126, 24127, 24285, 24443, 24444, 24602, 24603, 24761)",9,4,11,3,NA,NA,NA,NA
369,0.238962617687583,0.971028767518191,1,48264.9038607907,-5,0,"c(23333, 23492, 23650, 23651, 23809, 23967, 23968, 24126, 24127, 24285, 24443, 24444, 24602, 24603, 24761)",11,2,9,1,NA,NA,NA,NA
369,0.238962617687583,0.971028767518191,1,48264.9038607907,-5,0,"c(23333, 23492, 23650, 23651, 23809, 23967, 23968, 24126, 24127, 24285, 24443, 24444, 24602, 24603, 24761)",11,2,9,2,NA,NA,NA,NA
369,0.238962617687583,0.971028767518191,1,48264.9038607907,-5,0,"c(23333, 23492, 23650, 23651, 23809, 23967, 23968, 24126, 24127, 24285, 24443, 24444, 24602, 24603, 24761)",11,2,9,3,NA,NA,NA,NA
369,0.238962617687583,0.971028767518191,1,48264.9038607907,-5,0,"c(23333, 23492, 23650, 23651, 23809, 23967, 23968, 24126, 24127, 24285, 24443, 24444, 24602, 24603, 24761)",11,2,9,4,NA,NA,NA,NA
369,0.238962617687583,0.971028767518191,1,48264.9038607907,-5,0,"c(23333, 23492, 23650, 23651, 23809, 23967, 23968, 24126, 24127, 24285, 24443, 24444, 24602, 24603, 24761)",11,2,9,5,NA,NA,NA,NA
369,0.238962617687583,0.971028767518191,1,48264.9038607907,-5,0,"c(23333, 23492, 23650, 23651, 23809, 23967, 23968, 24126, 24127, 24285, 24443, 24444, 24602, 24603, 24761)",11,2,9,6,NA,NA,NA,NA
369,0.238962617687583,0.971028767518191,1,48264.9038607907,-5,0,"c(23333, 23492, 23650, 23651, 23809, 23967, 23968, 24126, 24127, 24285, 24443, 24444, 24602, 24603, 24761)",11,2,9,7,NA,NA,NA,NA
369,0.238962617687583,0.971028767518191,1,48264.9038607907,-5,0,"c(23333, 23492, 23650, 23651, 23809, 23967, 23968, 24126, 24127, 24285, 24443, 24444, 24602, 24603, 24761)",11,2,9,8,NA,NA,NA,NA
369,0.238962617687583,0.971028767518191,1,48264.9038607907,-5,0,"c(23333, 23492, 23650, 23651, 23809, 23967, 23968, 24126, 24127, 24285, 24443, 24444, 24602, 24603, 24761)",11,2,9,9,NA,NA,NA,NA
369,0.238962617687583,0.971028767518191,1,48264.9038607907,-5,0,"c(23333, 23492, 23650, 23651, 23809, 23967, 23968, 24126, 24127, 24285, 24443, 24444, 24602, 24603, 24761)",11,2,9,10,NA,NA,NA,NA
370,0.518163374927889,0.855281659386742,1,40045.2887504833,-5,0,"c(26422, 26581, 26582, 26741, 26742, 26901, 26902, 27061, 27062, 27221, 27222, 27381, 27382)",0,1,4,1,NA,NA,NA,NA
370,0.518163374927889,0.855281659386742,1,40045.2887504833,-5,0,"c(26422, 26581, 26582, 26741, 26742, 26901, 26902, 27061, 27062, 27221, 27222, 27381, 27382)",4,5,0,1,NA,NA,NA,NA
370,0.518163374927889,0.855281659386742,1,40045.2887504833,-5,0,"c(26422, 26581, 26582, 26741, 26742, 26901, 26902, 27061, 27062, 27221, 27222, 27381, 27382)",4,5,0,2,NA,NA,NA,NA
370,0.518163374927889,0.855281659386742,2,160181.155001933,-25,-5,"c(26422, 26581, 26582, 26741, 26742, 26901, 26902, 27061, 27062, 27221, 27222, 27381, 27382)",0,1,4,2,NA,NA,NA,NA
370,0.518163374927889,0.855281659386742,2,160181.155001933,-25,-5,"c(26422, 26581, 26582, 26741, 26742, 26901, 26902, 27061, 27062, 27221, 27222, 27381, 27382)",0,1,4,3,NA,NA,NA,NA
370,0.518163374927889,0.855281659386742,2,160181.155001933,-25,-5,"c(26422, 26581, 26582, 26741, 26742, 26901, 26902, 27061, 27062, 27221, 27222, 27381, 27382)",4,5,0,3,NA,NA,NA,NA
370,0.518163374927889,0.855281659386742,2,160181.155001933,-25,-5,"c(26422, 26581, 26582, 26741, 26742, 26901, 26902, 27061, 27062, 27221, 27222, 27381, 27382)",4,5,0,4,NA,NA,NA,NA
370,0.518163374927889,0.855281659386742,2,160181.155001933,-25,-5,"c(26422, 26581, 26582, 26741, 26742, 26901, 26902, 27061, 27062, 27221, 27222, 27381, 27382)",4,5,0,5,NA,NA,NA,NA
370,0.518163374927889,0.855281659386742,2,160181.155001933,-25,-5,"c(26422, 26581, 26582, 26741, 26742, 26901, 26902, 27061, 27062, 27221, 27222, 27381, 27382)",4,5,0,6,NA,NA,NA,NA
370,0.518163374927889,0.855281659386742,3,200226.443752416,-50,-25,"c(26422, 26581, 26582, 26741, 26742, 26901, 26902, 27061, 27062, 27221, 27222, 27381, 27382)",0,1,4,4,NA,NA,NA,NA
370,0.518163374927889,0.855281659386742,3,200226.443752416,-50,-25,"c(26422, 26581, 26582, 26741, 26742, 26901, 26902, 27061, 27062, 27221, 27222, 27381, 27382)",0,1,4,5,NA,NA,NA,NA
370,0.518163374927889,0.855281659386742,3,200226.443752416,-50,-25,"c(26422, 26581, 26582, 26741, 26742, 26901, 26902, 27061, 27062, 27221, 27222, 27381, 27382)",4,5,0,7,NA,NA,NA,NA
370,0.518163374927889,0.855281659386742,3,200226.443752416,-50,-25,"c(26422, 26581, 26582, 26741, 26742, 26901, 26902, 27061, 27062, 27221, 27222, 27381, 27382)",4,5,0,8,NA,NA,NA,NA
370,0.518163374927889,0.855281659386742,3,200226.443752416,-50,-25,"c(26422, 26581, 26582, 26741, 26742, 26901, 26902, 27061, 27062, 27221, 27222, 27381, 27382)",4,5,0,9,NA,NA,NA,NA
370,0.518163374927889,0.855281659386742,3,200226.443752416,-50,-25,"c(26422, 26581, 26582, 26741, 26742, 26901, 26902, 27061, 27062, 27221, 27222, 27381, 27382)",4,5,0,10,NA,NA,NA,NA
373,0.52605277228625,0.85045192737153,1,28514.2521627405,-5,0,"c(27701, 27702, 27861, 27862, 28021, 28180, 28181, 28340, 28341, 28500)",0,3,4,1,NA,NA,NA,NA
373,0.52605277228625,0.85045192737153,1,28514.2521627405,-5,0,"c(27701, 27702, 27861, 27862, 28021, 28180, 28181, 28340, 28341, 28500)",4,7,0,1,NA,NA,NA,NA
373,0.52605277228625,0.85045192737153,1,28514.2521627405,-5,0,"c(27701, 27702, 27861, 27862, 28021, 28180, 28181, 28340, 28341, 28500)",4,7,0,2,NA,NA,NA,NA
373,0.52605277228625,0.85045192737153,2,114057.008650962,-25,-5,"c(27701, 27702, 27861, 27862, 28021, 28180, 28181, 28340, 28341, 28500)",0,3,4,2,NA,NA,NA,NA
373,0.52605277228625,0.85045192737153,2,114057.008650962,-25,-5,"c(27701, 27702, 27861, 27862, 28021, 28180, 28181, 28340, 28341, 28500)",0,3,4,3,NA,NA,NA,NA
373,0.52605277228625,0.85045192737153,2,114057.008650962,-25,-5,"c(27701, 27702, 27861, 27862, 28021, 28180, 28181, 28340, 28341, 28500)",4,7,0,3,NA,NA,NA,NA
373,0.52605277228625,0.85045192737153,2,114057.008650962,-25,-5,"c(27701, 27702, 27861, 27862, 28021, 28180, 28181, 28340, 28341, 28500)",4,7,0,4,NA,NA,NA,NA
373,0.52605277228625,0.85045192737153,2,114057.008650962,-25,-5,"c(27701, 27702, 27861, 27862, 28021, 28180, 28181, 28340, 28341, 28500)",4,7,0,5,NA,NA,NA,NA
373,0.52605277228625,0.85045192737153,2,114057.008650962,-25,-5,"c(27701, 27702, 27861, 27862, 28021, 28180, 28181, 28340, 28341, 28500)",4,7,0,6,NA,NA,NA,NA
373,0.52605277228625,0.85045192737153,3,142571.260813702,-50,-25,"c(27701, 27702, 27861, 27862, 28021, 28180, 28181, 28340, 28341, 28500)",0,3,4,4,NA,NA,NA,NA
373,0.52605277228625,0.85045192737153,3,142571.260813702,-50,-25,"c(27701, 27702, 27861, 27862, 28021, 28180, 28181, 28340, 28341, 28500)",0,3,4,5,NA,NA,NA,NA
373,0.52605277228625,0.85045192737153,3,142571.260813702,-50,-25,"c(27701, 27702, 27861, 27862, 28021, 28180, 28181, 28340, 28341, 28500)",4,7,0,7,NA,NA,NA,NA
373,0.52605277228625,0.85045192737153,3,142571.260813702,-50,-25,"c(27701, 27702, 27861, 27862, 28021, 28180, 28181, 28340, 28341, 28500)",4,7,0,8,NA,NA,NA,NA
373,0.52605277228625,0.85045192737153,3,142571.260813702,-50,-25,"c(27701, 27702, 27861, 27862, 28021, 28180, 28181, 28340, 28341, 28500)",4,7,0,9,NA,NA,NA,NA
373,0.52605277228625,0.85045192737153,3,142571.260813702,-50,-25,"c(27701, 27702, 27861, 27862, 28021, 28180, 28181, 28340, 28341, 28500)",4,7,0,10,NA,NA,NA,NA
374,0.980580670070035,0.196116163242609,1,1274.75493812355,-5,0,"28500:28501",1,3,4,1,NA,NA,NA,NA
374,0.980580670070035,0.196116163242609,1,1274.75493812355,-5,0,"28500:28501",4,8,1,1,NA,NA,NA,NA
374,0.980580670070035,0.196116163242609,1,1274.75493812355,-5,0,"28500:28501",4,8,1,2,NA,NA,NA,NA
374,0.980580670070035,0.196116163242609,2,5099.0197524942,-25,-5,"28500:28501",1,3,4,2,NA,NA,NA,NA
374,0.980580670070035,0.196116163242609,2,5099.0197524942,-25,-5,"28500:28501",1,3,4,3,NA,NA,NA,NA
374,0.980580670070035,0.196116163242609,2,5099.0197524942,-25,-5,"28500:28501",4,8,1,3,NA,NA,NA,NA
374,0.980580670070035,0.196116163242609,2,5099.0197524942,-25,-5,"28500:28501",4,8,1,4,NA,NA,NA,NA
374,0.980580670070035,0.196116163242609,2,5099.0197524942,-25,-5,"28500:28501",4,8,1,5,NA,NA,NA,NA
374,0.980580670070035,0.196116163242609,2,5099.0197524942,-25,-5,"28500:28501",4,8,1,6,NA,NA,NA,NA
374,0.980580670070035,0.196116163242609,3,6373.77469061774,-50,-25,"28500:28501",1,3,4,4,NA,NA,NA,NA
374,0.980580670070035,0.196116163242609,3,6373.77469061774,-50,-25,"28500:28501",1,3,4,5,NA,NA,NA,NA
374,0.980580670070035,0.196116163242609,3,6373.77469061774,-50,-25,"28500:28501",4,8,1,7,NA,NA,NA,NA
374,0.980580670070035,0.196116163242609,3,6373.77469061774,-50,-25,"28500:28501",4,8,1,8,NA,NA,NA,NA
374,0.980580670070035,0.196116163242609,3,6373.77469061774,-50,-25,"28500:28501",4,8,1,9,NA,NA,NA,NA
374,0.980580670070035,0.196116163242609,3,6373.77469061774,-50,-25,"28500:28501",4,8,1,10,NA,NA,NA,NA
378,0.229383074625283,0.973336224064147,1,10986.0191462686,-5,0,"24761:24765",9,5,10,1,NA,NA,NA,NA
378,0.229383074625283,0.973336224064147,1,10986.0191462686,-5,0,"24761:24765",9,5,10,2,NA,NA,NA,NA
378,0.229383074625283,0.973336224064147,1,10986.0191462686,-5,0,"24761:24765",9,5,10,3,NA,NA,NA,NA
378,0.229383074625283,0.973336224064147,1,10986.0191462686,-5,0,"24761:24765",10,1,9,1,NA,NA,NA,NA
378,0.229383074625283,0.973336224064147,1,10986.0191462686,-5,0,"24761:24765",10,1,9,2,NA,NA,NA,NA
378,0.229383074625283,0.973336224064147,1,10986.0191462686,-5,0,"24761:24765",10,1,9,3,NA,NA,NA,NA
378,0.229383074625283,0.973336224064147,1,10986.0191462686,-5,0,"24761:24765",10,1,9,4,NA,NA,NA,NA
378,0.229383074625283,0.973336224064147,1,10986.0191462686,-5,0,"24761:24765",10,1,9,5,NA,NA,NA,NA
378,0.229383074625283,0.973336224064147,1,10986.0191462686,-5,0,"24761:24765",10,1,9,6,NA,NA,NA,NA
378,0.229383074625283,0.973336224064147,1,10986.0191462686,-5,0,"24761:24765",10,1,9,7,NA,NA,NA,NA
378,0.229383074625283,0.973336224064147,1,10986.0191462686,-5,0,"24761:24765",10,1,9,8,NA,NA,NA,NA
378,0.229383074625283,0.973336224064147,1,10986.0191462686,-5,0,"24761:24765",10,1,9,9,NA,NA,NA,NA
378,0.229383074625283,0.973336224064147,1,10986.0191462686,-5,0,"24761:24765",10,1,9,10,NA,NA,NA,NA
380,-0.158552666421239,-0.987350521330047,1,34688.7967042952,-5,0,"c(24911, 24912, 25071, 25230, 25231, 25389, 25390, 25548, 25549, 25708, 25867)",8,6,9,1,NA,NA,NA,NA
380,-0.158552666421239,-0.987350521330047,1,34688.7967042952,-5,0,"c(24911, 24912, 25071, 25230, 25231, 25389, 25390, 25548, 25549, 25708, 25867)",9,7,8,1,NA,NA,NA,NA
380,-0.158552666421239,-0.987350521330047,1,34688.7967042952,-5,0,"c(24911, 24912, 25071, 25230, 25231, 25389, 25390, 25548, 25549, 25708, 25867)",9,7,8,2,NA,NA,NA,NA
380,-0.158552666421239,-0.987350521330047,1,34688.7967042952,-5,0,"c(24911, 24912, 25071, 25230, 25231, 25389, 25390, 25548, 25549, 25708, 25867)",9,7,8,3,NA,NA,NA,NA
380,-0.158552666421239,-0.987350521330047,2,138755.186817181,-25,-5,"c(24911, 24912, 25071, 25230, 25231, 25389, 25390, 25548, 25549, 25708, 25867)",8,6,9,2,NA,NA,NA,NA
380,-0.158552666421239,-0.987350521330047,2,138755.186817181,-25,-5,"c(24911, 24912, 25071, 25230, 25231, 25389, 25390, 25548, 25549, 25708, 25867)",8,6,9,3,NA,NA,NA,NA
380,-0.158552666421239,-0.987350521330047,2,138755.186817181,-25,-5,"c(24911, 24912, 25071, 25230, 25231, 25389, 25390, 25548, 25549, 25708, 25867)",8,6,9,4,NA,NA,NA,NA
380,-0.158552666421239,-0.987350521330047,2,138755.186817181,-25,-5,"c(24911, 24912, 25071, 25230, 25231, 25389, 25390, 25548, 25549, 25708, 25867)",9,7,8,4,NA,NA,NA,NA
380,-0.158552666421239,-0.987350521330047,2,138755.186817181,-25,-5,"c(24911, 24912, 25071, 25230, 25231, 25389, 25390, 25548, 25549, 25708, 25867)",9,7,8,5,NA,NA,NA,NA
380,-0.158552666421239,-0.987350521330047,2,138755.186817181,-25,-5,"c(24911, 24912, 25071, 25230, 25231, 25389, 25390, 25548, 25549, 25708, 25867)",9,7,8,6,NA,NA,NA,NA
380,-0.158552666421239,-0.987350521330047,2,138755.186817181,-25,-5,"c(24911, 24912, 25071, 25230, 25231, 25389, 25390, 25548, 25549, 25708, 25867)",9,7,8,7,NA,NA,NA,NA
380,-0.158552666421239,-0.987350521330047,2,138755.186817181,-25,-5,"c(24911, 24912, 25071, 25230, 25231, 25389, 25390, 25548, 25549, 25708, 25867)",9,7,8,8,NA,NA,NA,NA
380,-0.158552666421239,-0.987350521330047,2,138755.186817181,-25,-5,"c(24911, 24912, 25071, 25230, 25231, 25389, 25390, 25548, 25549, 25708, 25867)",9,7,8,9,NA,NA,NA,NA
380,-0.158552666421239,-0.987350521330047,2,138755.186817181,-25,-5,"c(24911, 24912, 25071, 25230, 25231, 25389, 25390, 25548, 25549, 25708, 25867)",9,7,8,10,NA,NA,NA,NA
386,0.82530727674067,0.564683892951534,1,5755.432493079,-5,0,"c(26974, 27134, 27135)",2,2,9,1,NA,NA,NA,NA
386,0.82530727674067,0.564683892951534,1,5755.432493079,-5,0,"c(26974, 27134, 27135)",2,2,9,2,NA,NA,NA,NA
386,0.82530727674067,0.564683892951534,1,5755.432493079,-5,0,"c(26974, 27134, 27135)",2,2,9,3,NA,NA,NA,NA
386,0.82530727674067,0.564683892951534,1,5755.432493079,-5,0,"c(26974, 27134, 27135)",9,11,2,1,NA,NA,NA,NA
386,0.82530727674067,0.564683892951534,1,5755.432493079,-5,0,"c(26974, 27134, 27135)",9,11,2,2,NA,NA,NA,NA
386,0.82530727674067,0.564683892951534,1,5755.432493079,-5,0,"c(26974, 27134, 27135)",9,11,2,3,NA,NA,NA,NA
386,0.82530727674067,0.564683892951534,2,23021.729972316,-25,-5,"c(26974, 27134, 27135)",2,2,9,4,NA,NA,NA,NA
386,0.82530727674067,0.564683892951534,2,23021.729972316,-25,-5,"c(26974, 27134, 27135)",2,2,9,5,NA,NA,NA,NA
386,0.82530727674067,0.564683892951534,2,23021.729972316,-25,-5,"c(26974, 27134, 27135)",2,2,9,6,NA,NA,NA,NA
386,0.82530727674067,0.564683892951534,2,23021.729972316,-25,-5,"c(26974, 27134, 27135)",2,2,9,7,NA,NA,NA,NA
386,0.82530727674067,0.564683892951534,2,23021.729972316,-25,-5,"c(26974, 27134, 27135)",2,2,9,8,NA,NA,NA,NA
386,0.82530727674067,0.564683892951534,2,23021.729972316,-25,-5,"c(26974, 27134, 27135)",2,2,9,9,NA,NA,NA,NA
386,0.82530727674067,0.564683892951534,2,23021.729972316,-25,-5,"c(26974, 27134, 27135)",2,2,9,10,NA,NA,NA,NA
386,0.82530727674067,0.564683892951534,2,23021.729972316,-25,-5,"c(26974, 27134, 27135)",9,11,2,4,NA,NA,NA,NA
386,0.82530727674067,0.564683892951534,2,23021.729972316,-25,-5,"c(26974, 27134, 27135)",9,11,2,5,NA,NA,NA,NA
386,0.82530727674067,0.564683892951534,2,23021.729972316,-25,-5,"c(26974, 27134, 27135)",9,11,2,6,NA,NA,NA,NA
386,0.82530727674067,0.564683892951534,2,23021.729972316,-25,-5,"c(26974, 27134, 27135)",9,11,2,7,NA,NA,NA,NA
386,0.82530727674067,0.564683892951534,2,23021.729972316,-25,-5,"c(26974, 27134, 27135)",9,11,2,8,NA,NA,NA,NA
386,0.82530727674067,0.564683892951534,2,23021.729972316,-25,-5,"c(26974, 27134, 27135)",9,11,2,9,NA,NA,NA,NA
386,0.82530727674067,0.564683892951534,2,23021.729972316,-25,-5,"c(26974, 27134, 27135)",9,11,2,10,NA,NA,NA,NA
387,0.454627593050569,0.890681621926177,1,34384.295292201,-5,0,"c(27134, 27135, 27292, 27293, 27451, 27609, 27610, 27767, 27768, 27925, 27926, 28084)",2,3,3,1,NA,NA,NA,NA
387,0.454627593050569,0.890681621926177,1,34384.295292201,-5,0,"c(27134, 27135, 27292, 27293, 27451, 27609, 27610, 27767, 27768, 27925, 27926, 28084)",2,3,3,2,NA,NA,NA,NA
387,0.454627593050569,0.890681621926177,1,34384.295292201,-5,0,"c(27134, 27135, 27292, 27293, 27451, 27609, 27610, 27767, 27768, 27925, 27926, 28084)",2,3,3,3,NA,NA,NA,NA
387,0.454627593050569,0.890681621926177,1,34384.295292201,-5,0,"c(27134, 27135, 27292, 27293, 27451, 27609, 27610, 27767, 27768, 27925, 27926, 28084)",3,1,2,1,NA,NA,NA,NA
387,0.454627593050569,0.890681621926177,1,34384.295292201,-5,0,"c(27134, 27135, 27292, 27293, 27451, 27609, 27610, 27767, 27768, 27925, 27926, 28084)",3,1,2,2,NA,NA,NA,NA
387,0.454627593050569,0.890681621926177,1,34384.295292201,-5,0,"c(27134, 27135, 27292, 27293, 27451, 27609, 27610, 27767, 27768, 27925, 27926, 28084)",3,1,2,3,NA,NA,NA,NA
387,0.454627593050569,0.890681621926177,1,34384.295292201,-5,0,"c(27134, 27135, 27292, 27293, 27451, 27609, 27610, 27767, 27768, 27925, 27926, 28084)",3,1,2,4,NA,NA,NA,NA
387,0.454627593050569,0.890681621926177,1,34384.295292201,-5,0,"c(27134, 27135, 27292, 27293, 27451, 27609, 27610, 27767, 27768, 27925, 27926, 28084)",3,1,2,5,NA,NA,NA,NA
387,0.454627593050569,0.890681621926177,1,34384.295292201,-5,0,"c(27134, 27135, 27292, 27293, 27451, 27609, 27610, 27767, 27768, 27925, 27926, 28084)",3,1,2,6,NA,NA,NA,NA
387,0.454627593050569,0.890681621926177,1,34384.295292201,-5,0,"c(27134, 27135, 27292, 27293, 27451, 27609, 27610, 27767, 27768, 27925, 27926, 28084)",3,1,2,7,NA,NA,NA,NA
387,0.454627593050569,0.890681621926177,1,34384.295292201,-5,0,"c(27134, 27135, 27292, 27293, 27451, 27609, 27610, 27767, 27768, 27925, 27926, 28084)",3,1,2,8,NA,NA,NA,NA
387,0.454627593050569,0.890681621926177,1,34384.295292201,-5,0,"c(27134, 27135, 27292, 27293, 27451, 27609, 27610, 27767, 27768, 27925, 27926, 28084)",3,1,2,9,NA,NA,NA,NA
387,0.454627593050569,0.890681621926177,1,34384.295292201,-5,0,"c(27134, 27135, 27292, 27293, 27451, 27609, 27610, 27767, 27768, 27925, 27926, 28084)",3,1,2,10,NA,NA,NA,NA
388,1,2.74678055627167e-08,1,750.000035996491,-5,0,"27134:27135",3,2,9,1,NA,NA,NA,NA
388,1,2.74678055627167e-08,1,750.000035996491,-5,0,"27134:27135",3,2,9,2,NA,NA,NA,NA
388,1,2.74678055627167e-08,1,750.000035996491,-5,0,"27134:27135",3,2,9,3,NA,NA,NA,NA
388,1,2.74678055627167e-08,1,750.000035996491,-5,0,"27134:27135",3,2,9,4,NA,NA,NA,NA
388,1,2.74678055627167e-08,1,750.000035996491,-5,0,"27134:27135",3,2,9,5,NA,NA,NA,NA
388,1,2.74678055627167e-08,1,750.000035996491,-5,0,"27134:27135",3,2,9,6,NA,NA,NA,NA
388,1,2.74678055627167e-08,1,750.000035996491,-5,0,"27134:27135",3,2,9,7,NA,NA,NA,NA
388,1,2.74678055627167e-08,1,750.000035996491,-5,0,"27134:27135",3,2,9,8,NA,NA,NA,NA
388,1,2.74678055627167e-08,1,750.000035996491,-5,0,"27134:27135",3,2,9,9,NA,NA,NA,NA
388,1,2.74678055627167e-08,1,750.000035996491,-5,0,"27134:27135",3,2,9,10,NA,NA,NA,NA
388,1,2.74678055627167e-08,1,750.000035996491,-5,0,"27134:27135",9,12,3,1,NA,NA,NA,NA
388,1,2.74678055627167e-08,1,750.000035996491,-5,0,"27134:27135",9,12,3,2,NA,NA,NA,NA
388,1,2.74678055627167e-08,1,750.000035996491,-5,0,"27134:27135",9,12,3,3,NA,NA,NA,NA
389,-0.19784574607461,-0.980233166527322,1,24616.3488104878,-5,0,"c(24926, 24927, 25085, 25086, 25245, 25404, 25405, 25563, 25564, 25723)",9,13,10,1,NA,NA,NA,NA
389,-0.19784574607461,-0.980233166527322,1,24616.3488104878,-5,0,"c(24926, 24927, 25085, 25086, 25245, 25404, 25405, 25563, 25564, 25723)",9,13,10,2,NA,NA,NA,NA
389,-0.19784574607461,-0.980233166527322,1,24616.3488104878,-5,0,"c(24926, 24927, 25085, 25086, 25245, 25404, 25405, 25563, 25564, 25723)",9,13,10,3,NA,NA,NA,NA
389,-0.19784574607461,-0.980233166527322,1,24616.3488104878,-5,0,"c(24926, 24927, 25085, 25086, 25245, 25404, 25405, 25563, 25564, 25723)",10,2,9,1,NA,NA,NA,NA
389,-0.19784574607461,-0.980233166527322,1,24616.3488104878,-5,0,"c(24926, 24927, 25085, 25086, 25245, 25404, 25405, 25563, 25564, 25723)",10,2,9,2,NA,NA,NA,NA
389,-0.19784574607461,-0.980233166527322,1,24616.3488104878,-5,0,"c(24926, 24927, 25085, 25086, 25245, 25404, 25405, 25563, 25564, 25723)",10,2,9,3,NA,NA,NA,NA
389,-0.19784574607461,-0.980233166527322,1,24616.3488104878,-5,0,"c(24926, 24927, 25085, 25086, 25245, 25404, 25405, 25563, 25564, 25723)",10,2,9,4,NA,NA,NA,NA
389,-0.19784574607461,-0.980233166527322,1,24616.3488104878,-5,0,"c(24926, 24927, 25085, 25086, 25245, 25404, 25405, 25563, 25564, 25723)",10,2,9,5,NA,NA,NA,NA
389,-0.19784574607461,-0.980233166527322,1,24616.3488104878,-5,0,"c(24926, 24927, 25085, 25086, 25245, 25404, 25405, 25563, 25564, 25723)",10,2,9,6,NA,NA,NA,NA
389,-0.19784574607461,-0.980233166527322,1,24616.3488104878,-5,0,"c(24926, 24927, 25085, 25086, 25245, 25404, 25405, 25563, 25564, 25723)",10,2,9,7,NA,NA,NA,NA
389,-0.19784574607461,-0.980233166527322,1,24616.3488104878,-5,0,"c(24926, 24927, 25085, 25086, 25245, 25404, 25405, 25563, 25564, 25723)",10,2,9,8,NA,NA,NA,NA
389,-0.19784574607461,-0.980233166527322,1,24616.3488104878,-5,0,"c(24926, 24927, 25085, 25086, 25245, 25404, 25405, 25563, 25564, 25723)",10,2,9,9,NA,NA,NA,NA
389,-0.19784574607461,-0.980233166527322,1,24616.3488104878,-5,0,"c(24926, 24927, 25085, 25086, 25245, 25404, 25405, 25563, 25564, 25723)",10,2,9,10,NA,NA,NA,NA
390,-0.837003710704664,-0.54719721149383,1,13962.5089902769,-5,0,"c(24764, 24765, 24925, 24926, 24927)",9,14,10,1,NA,NA,NA,NA
390,-0.837003710704664,-0.54719721149383,1,13962.5089902769,-5,0,"c(24764, 24765, 24925, 24926, 24927)",9,14,10,2,NA,NA,NA,NA
390,-0.837003710704664,-0.54719721149383,1,13962.5089902769,-5,0,"c(24764, 24765, 24925, 24926, 24927)",9,14,10,3,NA,NA,NA,NA
390,-0.837003710704664,-0.54719721149383,1,13962.5089902769,-5,0,"c(24764, 24765, 24925, 24926, 24927)",10,3,9,1,NA,NA,NA,NA
390,-0.837003710704664,-0.54719721149383,1,13962.5089902769,-5,0,"c(24764, 24765, 24925, 24926, 24927)",10,3,9,2,NA,NA,NA,NA
